Temperature - (Celsius), Year, Statistics, Country, ISO3
19.7616, 1908, Feb Average, Oman, OMN
22.9655, 1908, Mar Average, Oman, OMN
26.9075, 1908, Apr Average, Oman, OMN
28.715, 1908, May Average, Oman, OMN
30.2906, 1908, Jun Average, Oman, OMN
27.8409, 1908, Jul Average, Oman, OMN
27.1881, 1908, Aug Average, Oman, OMN
27.2961, 1908, Sep Average, Oman, OMN
25.5613, 1908, Oct Average, Oman, OMN
23.6532, 1908, Nov Average, Oman, OMN
21.4719, 1908, Dec Average, Oman, OMN
19.1352, 1909, Jan Average, Oman, OMN
21.4809, 1909, Feb Average, Oman, OMN
23.9051, 1909, Mar Average, Oman, OMN
27.1804, 1909, Apr Average, Oman, OMN
29.0783, 1909, May Average, Oman, OMN
28.7591, 1909, Jun Average, Oman, OMN
28.2245, 1909, Jul Average, Oman, OMN
27.2318, 1909, Aug Average, Oman, OMN
26.6637, 1909, Sep Average, Oman, OMN
25.5681, 1909, Oct Average, Oman, OMN
23.7803, 1909, Nov Average, Oman, OMN
20.6506, 1909, Dec Average, Oman, OMN
18.8764, 1910, Jan Average, Oman, OMN
20.6924, 1910, Feb Average, Oman, OMN
21.2026, 1910, Mar Average, Oman, OMN
24.9481, 1910, Apr Average, Oman, OMN
28.2592, 1910, May Average, Oman, OMN
28.2778, 1910, Jun Average, Oman, OMN
27.8821, 1910, Jul Average, Oman, OMN
27.2524, 1910, Aug Average, Oman, OMN
26.523, 1910, Sep Average, Oman, OMN
24.2432, 1910, Oct Average, Oman, OMN
22.6943, 1910, Nov Average, Oman, OMN
19.4811, 1910, Dec Average, Oman, OMN
16.577, 1911, Jan Average, Oman, OMN
18.0408, 1911, Feb Average, Oman, OMN
20.5358, 1911, Mar Average, Oman, OMN
24.8455, 1911, Apr Average, Oman, OMN
27.8237, 1911, May Average, Oman, OMN
27.8683, 1911, Jun Average, Oman, OMN
27.7979, 1911, Jul Average, Oman, OMN
26.3547, 1911, Aug Average, Oman, OMN
25.6004, 1911, Sep Average, Oman, OMN
24.6478, 1911, Oct Average, Oman, OMN
22.4616, 1911, Nov Average, Oman, OMN
21.7501, 1911, Dec Average, Oman, OMN
19.198, 1912, Jan Average, Oman, OMN
20.1098, 1912, Feb Average, Oman, OMN
22.6846, 1912, Mar Average, Oman, OMN
25.557, 1912, Apr Average, Oman, OMN
27.9235, 1912, May Average, Oman, OMN
30.1746, 1912, Jun Average, Oman, OMN
27.6171, 1912, Jul Average, Oman, OMN
26.1052, 1912, Aug Average, Oman, OMN
26.2278, 1912, Sep Average, Oman, OMN
24.9161, 1912, Oct Average, Oman, OMN
23.5778, 1912, Nov Average, Oman, OMN
20.3317, 1912, Dec Average, Oman, OMN
19.3774, 1913, Jan Average, Oman, OMN
18.7159, 1913, Feb Average, Oman, OMN
20.7332, 1913, Mar Average, Oman, OMN
26.6779, 1913, Apr Average, Oman, OMN
29.2895, 1913, May Average, Oman, OMN
28.6078, 1913, Jun Average, Oman, OMN
27.0716, 1913, Jul Average, Oman, OMN
25.3546, 1913, Aug Average, Oman, OMN
26.4995, 1913, Sep Average, Oman, OMN
25.5621, 1913, Oct Average, Oman, OMN
23.2369, 1913, Nov Average, Oman, OMN
21.1246, 1913, Dec Average, Oman, OMN
20.8976, 1914, Jan Average, Oman, OMN
20.1931, 1914, Feb Average, Oman, OMN
22.7574, 1914, Mar Average, Oman, OMN
26.6838, 1914, Apr Average, Oman, OMN
28.787, 1914, May Average, Oman, OMN
28.2646, 1914, Jun Average, Oman, OMN
27.3154, 1914, Jul Average, Oman, OMN
26.7113, 1914, Aug Average, Oman, OMN
25.7019, 1914, Sep Average, Oman, OMN
26.3117, 1914, Oct Average, Oman, OMN
24.4455, 1914, Nov Average, Oman, OMN
21.0063, 1914, Dec Average, Oman, OMN
20.5481, 1915, Jan Average, Oman, OMN
20.7922, 1915, Feb Average, Oman, OMN
23.4791, 1915, Mar Average, Oman, OMN
26.189, 1915, Apr Average, Oman, OMN
28.8013, 1915, May Average, Oman, OMN
30.7013, 1915, Jun Average, Oman, OMN
28.1858, 1915, Jul Average, Oman, OMN
27.5434, 1915, Aug Average, Oman, OMN
27.8368, 1915, Sep Average, Oman, OMN
25.6325, 1915, Oct Average, Oman, OMN
23.9247, 1915, Nov Average, Oman, OMN
21.0812, 1915, Dec Average, Oman, OMN
19.962, 1916, Jan Average, Oman, OMN
19.3848, 1916, Feb Average, Oman, OMN
24.1236, 1916, Mar Average, Oman, OMN
25.6803, 1916, Apr Average, Oman, OMN
29.4945, 1916, May Average, Oman, OMN
30.006, 1916, Jun Average, Oman, OMN
28.89, 1916, Jul Average, Oman, OMN
27.673, 1916, Aug Average, Oman, OMN
26.6696, 1916, Sep Average, Oman, OMN
24.8644, 1916, Oct Average, Oman, OMN
23.72, 1916, Nov Average, Oman, OMN
21.295, 1916, Dec Average, Oman, OMN
20.0428, 1917, Jan Average, Oman, OMN
21.1231, 1917, Feb Average, Oman, OMN
22.2553, 1917, Mar Average, Oman, OMN
27.002, 1917, Apr Average, Oman, OMN
28.9408, 1917, May Average, Oman, OMN
29.5991, 1917, Jun Average, Oman, OMN
29.1806, 1917, Jul Average, Oman, OMN
27.7236, 1917, Aug Average, Oman, OMN
27.3412, 1917, Sep Average, Oman, OMN
25.2604, 1917, Oct Average, Oman, OMN
23.6709, 1917, Nov Average, Oman, OMN
20.4537, 1917, Dec Average, Oman, OMN
19.782, 1918, Jan Average, Oman, OMN
20.4934, 1918, Feb Average, Oman, OMN
22.2165, 1918, Mar Average, Oman, OMN
25.5526, 1918, Apr Average, Oman, OMN
28.4988, 1918, May Average, Oman, OMN
28.4723, 1918, Jun Average, Oman, OMN
28.2064, 1918, Jul Average, Oman, OMN
27.3883, 1918, Aug Average, Oman, OMN
27.1116, 1918, Sep Average, Oman, OMN
26.767, 1918, Oct Average, Oman, OMN
24.2913, 1918, Nov Average, Oman, OMN
21.4726, 1918, Dec Average, Oman, OMN
20.98, 1919, Jan Average, Oman, OMN
21.2706, 1919, Feb Average, Oman, OMN
22.9266, 1919, Mar Average, Oman, OMN
27.0417, 1919, Apr Average, Oman, OMN
28.7752, 1919, May Average, Oman, OMN
28.7156, 1919, Jun Average, Oman, OMN
27.9571, 1919, Jul Average, Oman, OMN
27.5098, 1919, Aug Average, Oman, OMN
27.2853, 1919, Sep Average, Oman, OMN
26.6076, 1919, Oct Average, Oman, OMN
24.422, 1919, Nov Average, Oman, OMN
21.6177, 1919, Dec Average, Oman, OMN
20.2925, 1920, Jan Average, Oman, OMN
19.2715, 1920, Feb Average, Oman, OMN
24.0128, 1920, Mar Average, Oman, OMN
26.6491, 1920, Apr Average, Oman, OMN
29.4389, 1920, May Average, Oman, OMN
30.0757, 1920, Jun Average, Oman, OMN
28.0351, 1920, Jul Average, Oman, OMN
27.5414, 1920, Aug Average, Oman, OMN
27.7704, 1920, Sep Average, Oman, OMN
27.0956, 1920, Oct Average, Oman, OMN
24.07, 1920, Nov Average, Oman, OMN
19.2298, 1920, Dec Average, Oman, OMN
19.9717, 1921, Jan Average, Oman, OMN
20.3868, 1921, Feb Average, Oman, OMN
23.9763, 1921, Mar Average, Oman, OMN
28.1086, 1921, Apr Average, Oman, OMN
28.6776, 1921, May Average, Oman, OMN
29.9575, 1921, Jun Average, Oman, OMN
29.0851, 1921, Jul Average, Oman, OMN
27.5711, 1921, Aug Average, Oman, OMN
27.6715, 1921, Sep Average, Oman, OMN
25.7716, 1921, Oct Average, Oman, OMN
23.9185, 1921, Nov Average, Oman, OMN
20.8621, 1921, Dec Average, Oman, OMN
20.6144, 1922, Jan Average, Oman, OMN
20.6244, 1922, Feb Average, Oman, OMN
22.9968, 1922, Mar Average, Oman, OMN
26.717, 1922, Apr Average, Oman, OMN
28.6216, 1922, May Average, Oman, OMN
30.4069, 1922, Jun Average, Oman, OMN
28.7257, 1922, Jul Average, Oman, OMN
27.8659, 1922, Aug Average, Oman, OMN
27.1151, 1922, Sep Average, Oman, OMN
25.9266, 1922, Oct Average, Oman, OMN
24.7857, 1922, Nov Average, Oman, OMN
21.8494, 1922, Dec Average, Oman, OMN
20.0585, 1923, Jan Average, Oman, OMN
20.1552, 1923, Feb Average, Oman, OMN
24.0913, 1923, Mar Average, Oman, OMN
25.6761, 1923, Apr Average, Oman, OMN
28.8517, 1923, May Average, Oman, OMN
29.9407, 1923, Jun Average, Oman, OMN
28.7468, 1923, Jul Average, Oman, OMN
26.7604, 1923, Aug Average, Oman, OMN
26.8676, 1923, Sep Average, Oman, OMN
26.1164, 1923, Oct Average, Oman, OMN
22.9456, 1923, Nov Average, Oman, OMN
21.6277, 1923, Dec Average, Oman, OMN
20.6661, 1924, Jan Average, Oman, OMN
20.4368, 1924, Feb Average, Oman, OMN
25.231, 1924, Mar Average, Oman, OMN
26.8156, 1924, Apr Average, Oman, OMN
29.7205, 1924, May Average, Oman, OMN
30.6057, 1924, Jun Average, Oman, OMN
28.9425, 1924, Jul Average, Oman, OMN
27.2943, 1924, Aug Average, Oman, OMN
27.2148, 1924, Sep Average, Oman, OMN
26.8508, 1924, Oct Average, Oman, OMN
23.9976, 1924, Nov Average, Oman, OMN
20.9044, 1924, Dec Average, Oman, OMN
17.8749, 1925, Jan Average, Oman, OMN
18.5829, 1925, Feb Average, Oman, OMN
24.2058, 1925, Mar Average, Oman, OMN
27.4039, 1925, Apr Average, Oman, OMN
29.1439, 1925, May Average, Oman, OMN
29.0858, 1925, Jun Average, Oman, OMN
27.6306, 1925, Jul Average, Oman, OMN
27.6344, 1925, Aug Average, Oman, OMN
27.7366, 1925, Sep Average, Oman, OMN
26.7567, 1925, Oct Average, Oman, OMN
23.5874, 1925, Nov Average, Oman, OMN
21.8542, 1925, Dec Average, Oman, OMN
20.6907, 1926, Jan Average, Oman, OMN
21.6734, 1926, Feb Average, Oman, OMN
23.3505, 1926, Mar Average, Oman, OMN
25.4859, 1926, Apr Average, Oman, OMN
29.1937, 1926, May Average, Oman, OMN
30.0529, 1926, Jun Average, Oman, OMN
28.2346, 1926, Jul Average, Oman, OMN
27.5912, 1926, Aug Average, Oman, OMN
26.4892, 1926, Sep Average, Oman, OMN
25.7808, 1926, Oct Average, Oman, OMN
24.2827, 1926, Nov Average, Oman, OMN
21.0946, 1926, Dec Average, Oman, OMN
19.9891, 1927, Jan Average, Oman, OMN
19.7834, 1927, Feb Average, Oman, OMN
22.7027, 1927, Mar Average, Oman, OMN
25.813, 1927, Apr Average, Oman, OMN
29.8561, 1927, May Average, Oman, OMN
30.368, 1927, Jun Average, Oman, OMN
28.6437, 1927, Jul Average, Oman, OMN
27.2286, 1927, Aug Average, Oman, OMN
27.9747, 1927, Sep Average, Oman, OMN
26.9645, 1927, Oct Average, Oman, OMN
24.3252, 1927, Nov Average, Oman, OMN
20.724, 1927, Dec Average, Oman, OMN
19.7997, 1928, Jan Average, Oman, OMN
20.4178, 1928, Feb Average, Oman, OMN
22.6214, 1928, Mar Average, Oman, OMN
28.4057, 1928, Apr Average, Oman, OMN
29.3894, 1928, May Average, Oman, OMN
29.7273, 1928, Jun Average, Oman, OMN
28.6657, 1928, Jul Average, Oman, OMN
26.7649, 1928, Aug Average, Oman, OMN
27.0627, 1928, Sep Average, Oman, OMN
25.6028, 1928, Oct Average, Oman, OMN
22.862, 1928, Nov Average, Oman, OMN
20.2115, 1928, Dec Average, Oman, OMN
21.0007, 1929, Jan Average, Oman, OMN
21.1529, 1929, Feb Average, Oman, OMN
23.4245, 1929, Mar Average, Oman, OMN
27.338, 1929, Apr Average, Oman, OMN
29.2383, 1929, May Average, Oman, OMN
28.8004, 1929, Jun Average, Oman, OMN
27.6343, 1929, Jul Average, Oman, OMN
26.7461, 1929, Aug Average, Oman, OMN
26.3725, 1929, Sep Average, Oman, OMN
25.8756, 1929, Oct Average, Oman, OMN
23.2685, 1929, Nov Average, Oman, OMN
20.8796, 1929, Dec Average, Oman, OMN
18.3917, 1930, Jan Average, Oman, OMN
21.3438, 1930, Feb Average, Oman, OMN
23.1973, 1930, Mar Average, Oman, OMN
27.1784, 1930, Apr Average, Oman, OMN
29.3565, 1930, May Average, Oman, OMN
29.5838, 1930, Jun Average, Oman, OMN
27.3704, 1930, Jul Average, Oman, OMN
26.9243, 1930, Aug Average, Oman, OMN
26.9436, 1930, Sep Average, Oman, OMN
25.7235, 1930, Oct Average, Oman, OMN
23.6977, 1930, Nov Average, Oman, OMN
20.944, 1930, Dec Average, Oman, OMN
21.0535, 1931, Jan Average, Oman, OMN
19.9891, 1931, Feb Average, Oman, OMN
23.15, 1931, Mar Average, Oman, OMN
26.325, 1931, Apr Average, Oman, OMN
28.4771, 1931, May Average, Oman, OMN
29.5909, 1931, Jun Average, Oman, OMN
28.5197, 1931, Jul Average, Oman, OMN
27.3731, 1931, Aug Average, Oman, OMN
27.5465, 1931, Sep Average, Oman, OMN
24.5433, 1931, Oct Average, Oman, OMN
23.4441, 1931, Nov Average, Oman, OMN
19.8688, 1931, Dec Average, Oman, OMN
20.2337, 1932, Jan Average, Oman, OMN
19.8556, 1932, Feb Average, Oman, OMN
23.6637, 1932, Mar Average, Oman, OMN
25.8849, 1932, Apr Average, Oman, OMN
28.3899, 1932, May Average, Oman, OMN
29.6846, 1932, Jun Average, Oman, OMN
27.6056, 1932, Jul Average, Oman, OMN
26.8056, 1932, Aug Average, Oman, OMN
26.2094, 1932, Sep Average, Oman, OMN
24.8287, 1932, Oct Average, Oman, OMN
23.7157, 1932, Nov Average, Oman, OMN
18.7804, 1932, Dec Average, Oman, OMN
18.8754, 1933, Jan Average, Oman, OMN
20.2922, 1933, Feb Average, Oman, OMN
22.3882, 1933, Mar Average, Oman, OMN
25.104, 1933, Apr Average, Oman, OMN
29.1501, 1933, May Average, Oman, OMN
28.1597, 1933, Jun Average, Oman, OMN
27.1366, 1933, Jul Average, Oman, OMN
26.7896, 1933, Aug Average, Oman, OMN
25.8238, 1933, Sep Average, Oman, OMN
25.4977, 1933, Oct Average, Oman, OMN
22.9677, 1933, Nov Average, Oman, OMN
21.6469, 1933, Dec Average, Oman, OMN
18.3932, 1934, Jan Average, Oman, OMN
21.436, 1934, Feb Average, Oman, OMN
21.7715, 1934, Mar Average, Oman, OMN
26.7986, 1934, Apr Average, Oman, OMN
28.0504, 1934, May Average, Oman, OMN
29.4463, 1934, Jun Average, Oman, OMN
27.402, 1934, Jul Average, Oman, OMN
26.9065, 1934, Aug Average, Oman, OMN
26.4855, 1934, Sep Average, Oman, OMN
24.731, 1934, Oct Average, Oman, OMN
23.512, 1934, Nov Average, Oman, OMN
21.9931, 1934, Dec Average, Oman, OMN
19.5409, 1935, Jan Average, Oman, OMN
20.3748, 1935, Feb Average, Oman, OMN
23.9654, 1935, Mar Average, Oman, OMN
25.3757, 1935, Apr Average, Oman, OMN
28.5669, 1935, May Average, Oman, OMN
29.4486, 1935, Jun Average, Oman, OMN
27.9132, 1935, Jul Average, Oman, OMN
27.6231, 1935, Aug Average, Oman, OMN
27.0591, 1935, Sep Average, Oman, OMN
25.9176, 1935, Oct Average, Oman, OMN
24.6559, 1935, Nov Average, Oman, OMN
22.8946, 1935, Dec Average, Oman, OMN
19.0011, 1936, Jan Average, Oman, OMN
21.7872, 1936, Feb Average, Oman, OMN
22.3735, 1936, Mar Average, Oman, OMN
26.8591, 1936, Apr Average, Oman, OMN
29.9156, 1936, May Average, Oman, OMN
28.0725, 1936, Jun Average, Oman, OMN
27.6369, 1936, Jul Average, Oman, OMN
27.962, 1936, Aug Average, Oman, OMN
26.3532, 1936, Sep Average, Oman, OMN
23.7956, 1936, Oct Average, Oman, OMN
23.0768, 1936, Nov Average, Oman, OMN
20.2076, 1936, Dec Average, Oman, OMN
17.4605, 1937, Jan Average, Oman, OMN
20.6606, 1937, Feb Average, Oman, OMN
22.0523, 1937, Mar Average, Oman, OMN
25.9725, 1937, Apr Average, Oman, OMN
29.3575, 1937, May Average, Oman, OMN
29.0216, 1937, Jun Average, Oman, OMN
28.1202, 1937, Jul Average, Oman, OMN
27.357, 1937, Aug Average, Oman, OMN
26.9395, 1937, Sep Average, Oman, OMN
25.9007, 1937, Oct Average, Oman, OMN
24.4943, 1937, Nov Average, Oman, OMN
20.9045, 1937, Dec Average, Oman, OMN
20.574, 1938, Jan Average, Oman, OMN
21.1029, 1938, Feb Average, Oman, OMN
21.3814, 1938, Mar Average, Oman, OMN
26.019, 1938, Apr Average, Oman, OMN
28.4273, 1938, May Average, Oman, OMN
28.6174, 1938, Jun Average, Oman, OMN
28.7011, 1938, Jul Average, Oman, OMN
28.0518, 1938, Aug Average, Oman, OMN
28.4782, 1938, Sep Average, Oman, OMN
24.7557, 1938, Oct Average, Oman, OMN
22.7932, 1938, Nov Average, Oman, OMN
21.3177, 1938, Dec Average, Oman, OMN
20.7072, 1939, Jan Average, Oman, OMN
20.9422, 1939, Feb Average, Oman, OMN
22.1982, 1939, Mar Average, Oman, OMN
24.727, 1939, Apr Average, Oman, OMN
28.7496, 1939, May Average, Oman, OMN
29.9878, 1939, Jun Average, Oman, OMN
28.2335, 1939, Jul Average, Oman, OMN
26.7932, 1939, Aug Average, Oman, OMN
27.1205, 1939, Sep Average, Oman, OMN
25.5661, 1939, Oct Average, Oman, OMN
24.1139, 1939, Nov Average, Oman, OMN
22.4939, 1939, Dec Average, Oman, OMN
21.1697, 1940, Jan Average, Oman, OMN
22.0626, 1940, Feb Average, Oman, OMN
21.6241, 1940, Mar Average, Oman, OMN
26.5699, 1940, Apr Average, Oman, OMN
29.7622, 1940, May Average, Oman, OMN
29.7181, 1940, Jun Average, Oman, OMN
28.5581, 1940, Jul Average, Oman, OMN
27.365, 1940, Aug Average, Oman, OMN
27.3195, 1940, Sep Average, Oman, OMN
26.7337, 1940, Oct Average, Oman, OMN
24.0872, 1940, Nov Average, Oman, OMN
21.7603, 1940, Dec Average, Oman, OMN
20.3254, 1941, Jan Average, Oman, OMN
22.1559, 1941, Feb Average, Oman, OMN
24.2476, 1941, Mar Average, Oman, OMN
26.7962, 1941, Apr Average, Oman, OMN
29.6857, 1941, May Average, Oman, OMN
30.6821, 1941, Jun Average, Oman, OMN
28.8806, 1941, Jul Average, Oman, OMN
27.4428, 1941, Aug Average, Oman, OMN
27.1543, 1941, Sep Average, Oman, OMN
26.3151, 1941, Oct Average, Oman, OMN
23.9039, 1941, Nov Average, Oman, OMN
21.0777, 1941, Dec Average, Oman, OMN
19.7221, 1942, Jan Average, Oman, OMN
21.1082, 1942, Feb Average, Oman, OMN
24.0758, 1942, Mar Average, Oman, OMN
26.9462, 1942, Apr Average, Oman, OMN
29.8415, 1942, May Average, Oman, OMN
30.0619, 1942, Jun Average, Oman, OMN
28.7104, 1942, Jul Average, Oman, OMN
27.2559, 1942, Aug Average, Oman, OMN
27.4017, 1942, Sep Average, Oman, OMN
25.6654, 1942, Oct Average, Oman, OMN
23.66, 1942, Nov Average, Oman, OMN
20.5289, 1942, Dec Average, Oman, OMN
19.8554, 1943, Jan Average, Oman, OMN
20.1296, 1943, Feb Average, Oman, OMN
23.4885, 1943, Mar Average, Oman, OMN
25.4977, 1943, Apr Average, Oman, OMN
29.3006, 1943, May Average, Oman, OMN
29.9483, 1943, Jun Average, Oman, OMN
27.9812, 1943, Jul Average, Oman, OMN
27.328, 1943, Aug Average, Oman, OMN
26.6393, 1943, Sep Average, Oman, OMN
25.4599, 1943, Oct Average, Oman, OMN
24.3004, 1943, Nov Average, Oman, OMN
22.424, 1943, Dec Average, Oman, OMN
21.0174, 1944, Jan Average, Oman, OMN
21.1809, 1944, Feb Average, Oman, OMN
23.2761, 1944, Mar Average, Oman, OMN
26.2712, 1944, Apr Average, Oman, OMN
29.2615, 1944, May Average, Oman, OMN
30.5054, 1944, Jun Average, Oman, OMN
28.3003, 1944, Jul Average, Oman, OMN
27.6078, 1944, Aug Average, Oman, OMN
27.1797, 1944, Sep Average, Oman, OMN
25.2622, 1944, Oct Average, Oman, OMN
23.8528, 1944, Nov Average, Oman, OMN
21.498, 1944, Dec Average, Oman, OMN
19.3987, 1945, Jan Average, Oman, OMN
20.3719, 1945, Feb Average, Oman, OMN
22.7695, 1945, Mar Average, Oman, OMN
25.8693, 1945, Apr Average, Oman, OMN
29.1846, 1945, May Average, Oman, OMN
30.23, 1945, Jun Average, Oman, OMN
28.2962, 1945, Jul Average, Oman, OMN
27.9428, 1945, Aug Average, Oman, OMN
27.6037, 1945, Sep Average, Oman, OMN
25.2014, 1945, Oct Average, Oman, OMN
23.5625, 1945, Nov Average, Oman, OMN
20.9841, 1945, Dec Average, Oman, OMN
19.6789, 1946, Jan Average, Oman, OMN
20.7483, 1946, Feb Average, Oman, OMN
22.9187, 1946, Mar Average, Oman, OMN
27.0625, 1946, Apr Average, Oman, OMN
29.3629, 1946, May Average, Oman, OMN
30.4296, 1946, Jun Average, Oman, OMN
28.5525, 1946, Jul Average, Oman, OMN
27.7958, 1946, Aug Average, Oman, OMN
27.4663, 1946, Sep Average, Oman, OMN
26.6605, 1946, Oct Average, Oman, OMN
23.6807, 1946, Nov Average, Oman, OMN
20.9913, 1946, Dec Average, Oman, OMN
20.2835, 1947, Jan Average, Oman, OMN
20.703, 1947, Feb Average, Oman, OMN
23.1183, 1947, Mar Average, Oman, OMN
26.557, 1947, Apr Average, Oman, OMN
28.7957, 1947, May Average, Oman, OMN
30.307, 1947, Jun Average, Oman, OMN
28.842, 1947, Jul Average, Oman, OMN
27.7343, 1947, Aug Average, Oman, OMN
26.4986, 1947, Sep Average, Oman, OMN
25.2405, 1947, Oct Average, Oman, OMN
24.3329, 1947, Nov Average, Oman, OMN
21.5614, 1947, Dec Average, Oman, OMN
19.9433, 1948, Jan Average, Oman, OMN
21.3169, 1948, Feb Average, Oman, OMN
23.395, 1948, Mar Average, Oman, OMN
26.5716, 1948, Apr Average, Oman, OMN
29.7184, 1948, May Average, Oman, OMN
30.4369, 1948, Jun Average, Oman, OMN
28.7755, 1948, Jul Average, Oman, OMN
27.7082, 1948, Aug Average, Oman, OMN
26.8455, 1948, Sep Average, Oman, OMN
25.7784, 1948, Oct Average, Oman, OMN
22.823, 1948, Nov Average, Oman, OMN
21.253, 1948, Dec Average, Oman, OMN
18.6408, 1949, Jan Average, Oman, OMN
19.9043, 1949, Feb Average, Oman, OMN
23.2008, 1949, Mar Average, Oman, OMN
26.3824, 1949, Apr Average, Oman, OMN
29.5967, 1949, May Average, Oman, OMN
29.7958, 1949, Jun Average, Oman, OMN
28.6575, 1949, Jul Average, Oman, OMN
27.6444, 1949, Aug Average, Oman, OMN
27.4108, 1949, Sep Average, Oman, OMN
24.6698, 1949, Oct Average, Oman, OMN
21.9709, 1949, Nov Average, Oman, OMN
21.4794, 1949, Dec Average, Oman, OMN
19.1057, 1950, Jan Average, Oman, OMN
18.2885, 1950, Feb Average, Oman, OMN
22.5687, 1950, Mar Average, Oman, OMN
25.398, 1950, Apr Average, Oman, OMN
28.5497, 1950, May Average, Oman, OMN
29.2412, 1950, Jun Average, Oman, OMN
28.2596, 1950, Jul Average, Oman, OMN
28.2321, 1950, Aug Average, Oman, OMN
27.8762, 1950, Sep Average, Oman, OMN
25.7046, 1950, Oct Average, Oman, OMN
22.2968, 1950, Nov Average, Oman, OMN
20.262, 1950, Dec Average, Oman, OMN
20.0509, 1951, Jan Average, Oman, OMN
20.3432, 1951, Feb Average, Oman, OMN
22.6759, 1951, Mar Average, Oman, OMN
25.5693, 1951, Apr Average, Oman, OMN
29.5221, 1951, May Average, Oman, OMN
30.4412, 1951, Jun Average, Oman, OMN
28.9266, 1951, Jul Average, Oman, OMN
28.1196, 1951, Aug Average, Oman, OMN
28.7232, 1951, Sep Average, Oman, OMN
27.2971, 1951, Oct Average, Oman, OMN
24.2938, 1951, Nov Average, Oman, OMN
21.9284, 1951, Dec Average, Oman, OMN
19.5658, 1952, Jan Average, Oman, OMN
